CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG.1;STAT;x;y
CAT048;20;129;00:35:44:195;41,3011782;2,12966889;121,918918327428;399,99646400536;1,25;88,681641;6450;4,0;3444CA;VLG7575;1014,0;;;;;;-113,378906;138,0;0,212;-448,0;-512;2229;139,7;245,451;No alert, no SPI, aircraft airbone;19,769736656505522;11,17137862182933
CAT048;20;129;00:35:44:219;41,29931167;2,31403873;990,536266471259;3249,79100448957;9,601562;90,428467;6464;32,5;3443D5;VLG7887;1014,0;;;;;;19,863281;224,0;0,36;-576,0;-480;296;240,46;20,4675;No alert, no SPI, aircraft airbone;28,10815463629804;11,110002727769338
CAT048;20;129;00:35:45:523;41,15078922;1,99377201;1539,25000293367;5050,03297962489;10,273438;208,641357;420;50,5;20145;MAC644;1014,0;;;;;;-130,605469;250,0;0,412;2688,0;2784;1237;282,04;229,7516;No alert, no SPI, aircraft airbone;13,655250708057874;2,127011584953563
CAT048;20;129;00:35:48:195;41,30344495;2,316195;975,294973935001;3199,78676228491;9,699219;88,956299;6464;32,0;3443D5;VLG7887;1014,0;-2,285;20,391;238,0;-0,188;238,0;19,6875;221,0;0,352;-544,0;-512;296;239,36;20,5554;No alert, no SPI, aircraft airbone;28,2038977762874;11,358561649519313
CAT048;20;129;00:35:48:227;41,30009988;2,12638137;114,299160631374;374,997258165835;1,101562;91,873169;6450;3,75;3444CA;VLG7575;1014,0;0,352;-114,609;140,0;-0,125;140,0;-114,257812;137,0;0,208;-448,0;-480;2229;138,82;245,2808;No alert, no SPI, aircraft airbone;19,621388635939233;11,1059722534239
CAT048;20;129;00:35:49:531;41,14737328;1,98846963;1592,58956344612;5225,03154333657;10,570312;209,256592;420;52,25;20145;MAC644;1014,0;;;;;;-130,78125;250,0;0,416;2656,0;2752;1237;284,02;229,5703;No alert, no SPI, aircraft airbone;13,415610107377631;1,921350922635083
CAT048;20;129;00:35:52:180;41,30751458;2,31803798;967,67389959842;3174,78323675848;9,789062;87,533569;6464;31,75;3443D5;VLG7887;1014,0;;;;;;17,050781;219,0;0,352;-544,0;-608;296;236,06;18,2812;No alert, no SPI, aircraft airbone;28,285489671135387;11,603204725254322
CAT048;20;129;00:35:52:266;41,29902802;2,12326014;99,059365035966;324,997927184599;0,964844;95,971069;6450;3,25;3444CA;VLG7575;1014,0;;;;;;-112,675781;137,0;0,208;-640,0;-768;2229;140,14;245,9949;No alert, no SPI, aircraft airbone;19,48055409323692;11,040995985014652
CAT048;20;129;00:35:53:531;41,14397974;1,98318173;1653,54906847142;5425,02992580376;10,867188;209,838867;420;54,25;20145;MAC644;1014,0;;;;;;-130,605469;251,0;0,42;2752,0;2784;1237;284,68;229,4165;No alert, no SPI, aircraft airbone;13,176596539919336;1,7170503891454143
CAT048;20;129;00:35:56:156;41,31163791;2,31940331;952,433150960132;3124,78077899604;9,863281;86,11084;6464;31,25;3443D5;VLG7887;1014,0;;;;;;9,84375;217,0;0,348;-672,0;-736;296;233,64;12,3651;No alert, no SPI, aircraft airbone;28,345451110542903;11,850914907273445
CAT048;20;129;00:35:56:320;41,29797118;2,12008374;83,8195472462103;274,998523387257;0,832031;101,35437;6450;2,75;3444CA;VLG7575;1014,0;;;;;;-112,324219;138,0;0,212;-832,0;-864;2229;140,8;246,5332;No alert, no SPI, aircraft airbone;19,337215491263304;10,97691327166691
CAT048;20;129;00:35:57:531;41,14053671;1,97786629;1706,88853071164;5600,02816709999;11,167969;210,388184;420;56,0;20145;MAC644;1014,0;-0,176;-130,605;286,0;-0,031;280,0;-130,605469;252,0;0,42;2816,0;2912;1237;286,0;229,3945;No alert, no SPI, aircraft airbone;12,936319542393347;1,5097927073648667
CAT048;20;129;00:36:00:133;41,31581851;2,32019457;937,192794849165;3074,77960905293;9,917969;84,677124;6464;30,75;3443D5;VLG7887;1014,0;;;;;;1,933594;215,0;0,344;-768,0;-800;296;231,0;4,7186;No alert, no SPI, aircraft airbone;28,37942511190192;12,101873937194949
CAT048;20;129;00:36:00:398;41,2969019;2,11694351;60,9597020614892;199,999028911416;0,710938;108,69873;6450;2,0;3444CA;VLG7575;1014,0;;;;;;-113,378906;137,0;0,208;-800,0;-768;2229;141,02;245,2478;No alert, no SPI, aircraft airbone;19,195511691109374;10,91209774556847
CAT048;20;129;00:36:01:531;41,13703977;1,97255842;1767,84796479344;5800,02631681292;11,472656;210,899048;420;58,0;20145;MAC644;1014,0;;;;;;-130,78125;252,0;0,424;2976,0;3040;1237;287,54;229,3726;No alert, no SPI, aircraft airbone;12,69637094369879;1,2993181606789936
CAT048;20;129;00:36:04:109;41,32003036;2,32023478;921,952945062891;3024,78010028013;9,945312;83,226929;6464;30,25;3443D5;VLG7887;1014,0;-24,434;-3,516;230,0;-2,125;230,0;-6,152344;213,0;0,34;-832,0;-800;296;229,24;358,4949;No alert, no SPI, aircraft airbone;28,379426627842367;12,354463213458345
CAT048;20;129;00:36:04:516;41,295741;2,11371639;45,719835549593;149,999465264527;0,605469;119,432373;6450;1,5;3444CA;VLG7575;1014,0;2,285;-114,961;140,0;-0,062;140,0;-113,203125;137,0;0,208;-640,0;-640;2229;141,02;245,2478;No alert, no SPI, aircraft airbone;19,04990008321773;10,841774114271118
CAT048;20;129;00:36:05:531;41,13363819;1,96724647;1828,80730851088;6000,02417005483;11,773438;211,398926;420;60,0;20145;MAC644;1014,0;;;;;;-130,605469;252,0;0,424;3008,0;3072;1237;287,54;229,3726;No alert, no SPI, aircraft airbone;12,456193905405753;1,0945761106927039
CAT048;20;129;00:36:08:086;41,32414849;2,31945216;906,713639888912;2974,78237829314;9,941406;81,78772;6464;29,75;3443D5;VLG7887;1014,0;;;;;;-14,589844;211,0;0,336;-864,0;-800;296;227,48;350,3705;No alert, no SPI, aircraft airbone;28,342271099802595;12,601165188724703
CAT048;20;129;00:36:08:664;41,29468001;2,11043526;38,0999425305054;124,999815451783;0,523438;133,626709;6450;1,25;3444CA;VLG7575;1014,0;;;;;;-112,5;136,0;0,208;-608,0;-576;2229;140,14;245,9949;No alert, no SPI, aircraft airbone;18,901811930359894;10,777435591870924
CAT048;20;129;00:36:12:063;41,32822524;2,31783621;891,474880871363;2924,786448158;9,90625;80,326538;6464;29,25;3443D5;VLG7887;1014,0;;;;;;-23,027344;209,0;0,332;-896,0;-896;296;224,84;339,95;No alert, no SPI, aircraft airbone;28,26746823727854;12,845116195478514
CAT048;20;129;00:36:12:859;41,29357041;2,10708585;22,8600234249607;75,000079253548;0,484375;152,001343;6450;0,75;3444CA;VLG7575;1014,0;;;;;;-113,027344;137,0;0,208;-480,0;-512;2229;141,02;246,1597;No alert, no SPI, aircraft airbone;18,750644686761785;10,710172950664269
CAT048;20;129;00:36:16:055;41,33184698;2,31548582;876,236564519815;2874,79197033919;9,839844;78,97522;6464;28,75;3443D5;VLG7887;1014,0;;;;;;-31,992188;204,0;0,324;-608,0;-512;296;221,54;333,4296;No alert, no SPI, aircraft airbone;28,159671874388245;13,061545583115421
CAT048;20;129;00:36:17:070;41,29246691;2,1037797;15,2400750732049;50,0002479031737;0,5;171,040649;6450;0,5;3444CA;VLG7575;1014,0;;;;;;-113,378906;138,0;0,208;-864,0;-640;2229;141,46;245,7861;No alert, no SPI, aircraft airbone;18,601427180571733;10,643291152304936
CAT048;20;129;00:36:20:031;41,33534722;2,31250907;868,618627376854;2849,79873744308;9,75;77,612915;6464;28,5;3443D5;VLG7887;1014,0;-24,434;-37,617;216,0;-2,25;216,0;-40,605469;200,0;0,32;-416,0;-416;296;217,36;324,5526;No alert, no SPI, aircraft airbone;28,02362831501371;13,270490688245681
CAT048;20;129;00:36:21:250;41,29133444;2,1004924;9,93041321635246e-05;0,0003258009689673;0,566406;187,185059;6450;-0,25;3444CA;VLG7575;1014,0;0,703;-114,434;142,0;0,25;138,0;-113,730469;136,0;0,204;-736,0;-320;2229;142,78;245,5884;No alert, no SPI, aircraft airbone;18,45306533703554;10,574681741561514
CAT048;20;129;00:36:24:008;41,33821702;2,308894;861,001011888497;2824,80655984425;9,628906;76,404419;6464;28,25;3443D5;VLG7887;1014,0;;;;;;-49,21875;196,0;0,312;-384,0;-352;296;212,3;313,4674;No alert, no SPI, aircraft airbone;27,85901635686937;13,441430292183254
CAT048;20;129;00:36:25:375;41,29017565;2,09724033;9,7041018307209e-05;0,000318376054503;0,667969;199,0448;6450;-0,5;3444CA;VLG7575;1014,0;;;;;;-114,960938;130,0;0,196;-192,0;-128;2229;139,26;245,8246;No alert, no SPI, aircraft airbone;18,306299133697742;10,504506972649118
CAT048;20;129;00:36:27:992;41,34062443;2,30480193;853,383608910255;2799,81507945712;9,484375;75,2948;6464;28,0;3443D5;VLG7887;1014,0;;;;;;-58,007812;193,0;0,308;-256,0;-288;296;210,1;306,8646;No alert, no SPI, aircraft airbone;27,6730552703009;13,584496727792398
CAT048;20;129;00:36:29:453;41,2891137;2,09417255;6,94543123245239e-05;0,0002278684860467;0,78125;207,169189;6450;-0,5;3444CA;VLG7575;1014,0;;;;;;-114,960938;124,0;0,188;-512,0;-160;2229;132,0;245,3741;No alert, no SPI, aircraft airbone;18,167836597849348;10,440183320640863
CAT048;20;129;00:36:31:977;41,34260014;2,30051159;853,386240378022;2799,82371288183;9,328125;74,289551;6464;28,0;3443D5;VLG7887;1014,0;;;;;;-66,972656;191,0;0,304;-224,0;-320;296;206,8;297,6801;No alert, no SPI, aircraft airbone;27,47832755639238;13,701621149944666
CAT048;20;129;00:36:33:508;41,28811861;2,09128203;2,13002786040306e-05;6,98828060552478e-05;0,898438;212,860107;6450;-0,5;3444CA;VLG7575;1014,0;;;;;;-115,3125;110,0;0,168;96,0;-96;2229;118,58;245,5939;No alert, no SPI, aircraft airbone;18,037368982187946;10,379910615504837
CAT048;20;129;00:36:35:961;41,34400487;2,29565995;845,769078218378;2774,83302258198;9,140625;73,410645;6464;27,75;3443D5;VLG7887;1014,0;-14,766;-71,719;206,0;-1,344;206,0;-73,828125;191,0;0,304;-320,0;-256;296;206,14;289,5776;No alert, no SPI, aircraft airbone;27,258481653634654;13,784338991964276
CAT048;20;129;00:36:37:547;41,28732042;2,08886922;-3,62861901521683e-05;-0,0001190491840988;1,0;216,628418;6450;-0,25;3444CA;VLG7575;1014,0;-0,176;-114,785;106,0;-0,406;102,0;-115,3125;100,0;0,152;192,0;-64;2229;105,6;245,3741;No alert, no SPI, aircraft airbone;17,928451602750698;10,3315479455792
CAT048;20;129;00:36:39:945;41,34505587;2,29081178;838,151814707555;2749,84199976513;8,949219;72,625122;6464;27,5;3443D5;VLG7887;1014,0;;;;;;-77,167969;191,0;0,304;-576,0;-512;296;206,14;284,9084;No alert, no SPI, aircraft airbone;27,03894734150953;13,845857504146915
CAT048;20;129;00:36:43:930;41,34586915;2,28584802;822,91452184692;2699,85087985625;8,75;71,883545;6464;27,0;3443D5;VLG7887;1014,0;;;;;;-79,101562;191,0;0,304;-576,0;-608;296;205,92;282,3431;No alert, no SPI, aircraft airbone;26,81429326930168;13,893096989729003
CAT048;20;129;00:36:47:914;41,34652719;2,28091324;815,297129089013;2674,8594330004;8,550781;71,169434;6464;26,75;3443D5;VLG7887;1014,0;;;;;;-81,738281;190,0;0,304;-768,0;-704;296;206,36;280,0525;No alert, no SPI, aircraft airbone;26,591017122346983;13,931048577947475
CAT048;20;129;00:36:51:898;41,34698302;2,27586656;792,439701248892;2599,86786944541;8,34375;70,488281;6464;26,0;3443D5;VLG7887;1014,0;-24,434;-88,77;206,0;-2,375;204,0;-91,40625;190,0;0,3;-928,0;-928;296;205,48;273,6255;No alert, no SPI, aircraft airbone;26,36276964904732;13,95685274880452
CAT048;20;129;00:36:55:891;41,34632507;2,27095217;777,202016838826;2549,87546492549;8,121094;70,230103;6464;25,5;3443D5;VLG7887;1014,0;;;;;;-99,84375;188,0;0,296;-960,0;-1056;296;205,04;264,397;No alert, no SPI, aircraft airbone;26,140946312354018;13,915917991756672
CAT048;20;129;00:36:59:891;41,34591893;2,26591208;761,964350263588;2499,88311891879;7,898438;69,840088;6464;25,0;3443D5;VLG7887;1014,0;;;;;;-106,523438;185,0;0,292;-544,0;-672;296;204,16;257,2559;No alert, no SPI, aircraft airbone;25,91333868181004;13,890059081490712
CAT048;20;129;00:37:03:883;41,34481931;2,26120323;746,726389994845;2449,88980935069;7,675781;69,75769;6464;24,5;3443D5;VLG7887;1014,0;;;;;;-109,511719;183,0;0,288;-544,0;-672;296;200,86;252,0154;No alert, no SPI, aircraft airbone;25,700968555975635;13,822723882649537
CAT048;20;129;00:37:07:875;41,34347481;2,25661335;731,488292860799;2399,89605074942;7,453125;69,790649;6464;24,0;3443D5;VLG7887;1014,0;-2,988;-109,688;200,0;-0,438;194,0;-110,742188;182,0;0,288;-1088,0;-1248;296;199,1;250,0159;No alert, no SPI, aircraft airbone;25,4940628251441;13,740749837115446
CAT048;20;129;00:37:11:867;41,34218065;2,25210127;701,010112167336;2299,90201640308;7,234375;69,812622;6464;23,0;3443D5;VLG7887;1014,0;;;;;;-111,445312;182,0;0,288;-1376,0;-1440;296;198,88;249,3732;No alert, no SPI, aircraft airbone;25,290645322987018;13,66182807228133
CAT048;20;129;00:37:15:859;41,34078107;2,24745595;670,531922714785;2199,90795331957;7,007812;69,867554;6464;22,0;3443D5;VLG7887;1014,0;;;;;;-111,796875;183,0;0,288;-1440,0;-1440;296;199,54;248,8348;No alert, no SPI, aircraft airbone;25,081238192823772;13,576556684965258
CAT048;20;129;00:37:19:859;41,33946316;2,24295519;640,053626512177;2099,91354000621;6,789062;69,906006;6464;21,0;3443D5;VLG7887;1014,0;;;;;;-112,675781;185,0;0,288;-1440,0;-1440;296;201,08;247,7747;No alert, no SPI, aircraft airbone;24,878324735046693;13,496235315679376
CAT048;20;129;00:37:23:852;41,33803997;2,23850021;617,195250025019;2024,91886409208;6,570312;70,004883;6464;20,25;3443D5;VLG7887;1014,0;-1,23;-112,852;200,0;-0,25;198,0;-112,675781;187,0;0,292;-1376,0;-1216;296;200,86;247,1375;No alert, no SPI, aircraft airbone;24,677511707951737;13,409623915239477
CAT048;20;129;00:37:27:844;41,33654598;2,23389471;594,336872386746;1949,92418440133;6,34375;70,125732;6464;19,5;3443D5;VLG7887;1014,0;;;;;;-112,851562;187,0;0,292;-1504,0;-1152;296;199,1;246,9122;No alert, no SPI, aircraft airbone;24,4699130882731;13,318734832288445
CAT048;20;129;00:37:31:844;41,3351509;2,22951734;571,478365598246;1874,92908098935;6,128906;70,235596;6464;18,75;3443D5;VLG7887;1014,0;;;;;;-112,675781;185,0;0,288;-768,0;-960;296;196,24;246,5662;No alert, no SPI, aircraft airbone;24,27257972554695;13,233851661794647
CAT048;20;129;00:37:35:844;41,33372281;2,22515031;556,239802931435;1824,93379504957;5,914062;70,372925;6464;18,25;3443D5;VLG7887;1014,0;;;;;;-112,851562;181,0;0,284;-1024,0;-896;296;191,4;246,9177;No alert, no SPI, aircraft airbone;24,07571739047928;13,147001724683806
CAT048;20;129;00:37:39:836;41,33228478;2,22078715;541,001188999042;1774,93834091562;5,699219;70,526733;6464;17,75;3443D5;VLG7887;1014,0;-0,352;-113,203;188,0;-0,094;186,0;-113,378906;176,0;0,276;-928,0;-768;296;187,44;246,72;No alert, no SPI, aircraft airbone;23,879024991961053;13,059566652835725
CAT048;20;129;00:37:43:836;41,33094216;2,21674541;525,762428440154;1724,94240572359;5,5;70,686035;6464;17,25;3443D5;VLG7887;1014,0;;;;;;-113,554688;173,0;0,272;-704,0;-640;296;183,7;246,2256;No alert, no SPI, aircraft airbone;23,696818364378842;12,977950282513678
CAT048;20;129;00:37:47:828;41,3295553;2,21263142;510,523645488545;1674,94639706464;5,296875;70,872803;6464;16,75;3443D5;VLG7887;1014,0;;;;;;-114,609375;172,0;0,268;-832,0;-640;296;179,52;246,0004;No alert, no SPI, aircraft airbone;23,511354167632284;12,893669921994338
CAT048;20;129;00:37:51:828;41,32821561;2,20867758;495,284773799591;1624,95009727265;5,101562;71,070557;6464;16,25;3443D5;VLG7887;1014,0;;;;;;-114,609375;167,0;0,26;-512,0;-480;296;174,24;245,9344;No alert, no SPI, aircraft airbone;23,33310475377826;12,812269856910659
CAT048;20;129;00:37:55:820;41,32690903;2,20479387;487,665843669325;1599,95360654407;4,910156;71,273804;6464;16,0;3443D5;VLG7887;1014,0;-0,176;-114,082;172,0;-0,219;172,0;-114,433594;163,0;0,252;-576,0;-640;296;171,16;245,8301;No alert, no SPI, aircraft airbone;23,15800658389703;12,732882060115617
CAT048;20;129;00:37:59:820;41,32567326;2,20116075;464,806808667257;1524,95677014788;4,730469;71,488037;6464;15,25;3443D5;VLG7887;1014,0;;;;;;-113,90625;160,0;0,248;-768,0;-768;296;167,86;245,7202;No alert, no SPI, aircraft airbone;22,99420471918942;12,65781444693856
CAT048;20;129;00:38:03:813;41,32438847;2,19745147;449,567757722922;1474,95988224767;4,546875;71,740723;6464;14,75;3443D5;VLG7887;1014,0;;;;;;-113,730469;157,0;0,244;-736,0;-832;296;164,78;245,6104;No alert, no SPI, aircraft airbone;22,826970760075575;12,579794117090946
CAT048;20;129;00:38:07:813;41,32310862;2,19364699;434,328696682118;1424,96296122256;4,359375;71,993408;6464;14,25;3443D5;VLG7887;1014,0;;;;;;-113,378906;157,0;0,244;-928,0;-928;296;161,7;245,495;No alert, no SPI, aircraft airbone;22,655424802911668;12,502052457001295
CAT048;20;129;00:38:11:805;41,32189549;2,19017544;419,089518782683;1374,96565680298;4,1875;72,279053;6464;13,75;3443D5;VLG7887;1014,0;1,055;-114,434;160,0;0,062;164,0;-112,5;156,0;0,24;-928,0;-928;296;159,5;245,5225;No alert, no SPI, aircraft airbone;22,498900456784487;12,428405179356643
CAT048;20;129;00:38:15:813;41,32067215;2,18661978;396,230329891667;1299,96831552178;4,011719;72,581177;6464;13,0;3443D5;VLG7887;1014,0;;;;;;-112,324219;153,0;0,236;-992,0;-960;296;157,08;245,5554;No alert, no SPI, aircraft airbone;22,338571251707815;12,354130352159824
CAT048;20;129;00:38:19:805;41,31947911;2,18313948;373,371092727408;1224,97081586379;3,839844;72,89978;6464;12,25;3443D5;VLG7887;1014,0;;;;;;-111,445312;153,0;0,236;-992,0;-928;296;154,88;245,5829;No alert, no SPI, aircraft airbone;22,18163284480845;12,281698272461844
CAT048;20;129;00:38:23:805;41,31831111;2,17973186;358,131809622049;1174,9731662804;3,671875;73,240356;6464;11,75;3443D5;VLG7887;1014,0;;;;;;-110,566406;153,0;0,236;-832,0;-896;296;152,68;245,6158;No alert, no SPI, aircraft airbone;22,02796623663029;12,210792422742614
CAT048;20;129;00:38:27:805;41,3171474;2,17631938;342,892498011701;1124,97542317671;3,503906;73,608398;6464;11,25;3443D5;VLG7887;1014,0;0,0;-113,73;150,0;-0,094;158,0;-111,09375;151,0;0,232;-960,0;-896;296;150,92;246,1487;No alert, no SPI, aircraft airbone;21,87407299022343;12,140148644386265
CAT048;20;129;00:38:31:805;41,3160696;2,17305523;320,033129861578;1049,97749377506;3,34375;73,959961;6464;10,5;3443D5;VLG7887;1014,0;;;;;;-112,324219;147,0;0,224;-960,0;-864;296;148,72;246,1926;No alert, no SPI, aircraft airbone;21,726852225294767;12,074699690719157
CAT048;20;129;00:38:35:805;41,31495028;2,16970896;304,793748614378;999,979522203997;3,179688;74,371948;6464;10,0;3443D5;VLG7887;1014,0;;;;;;-113,203125;145,0;0,224;-640,0;-768;296;146,3;245,3577;No alert, no SPI, aircraft airbone;21,575927346788745;12,006746086638588
CAT048;20;129;00:38:39:797;41,31382753;2,16653897;289,554306278005;949,981350209131;3,023438;74,871826;6464;9,5;3443D5;VLG7887;1014,0;;;;;;-113,554688;142,0;0,22;-672,0;-736;296;144,98;245,5554;No alert, no SPI, aircraft airbone;21,432968682125455;11,938635877348782
CAT048;20;129;00:38:43:797;41,31272226;2,16326786;274,314856494777;899,983153782324;2,863281;75,38269;6464;9,0;3443D5;VLG7887;1014,0;0,176;-114,434;144,0;-0,156;148,0;-113,730469;142,0;0,22;-704,0;-704;296;144,1;245,3906;No alert, no SPI, aircraft airbone;21,285427379464707;11,871554466874334
CAT048;20;129;00:38:47:805;41,31160992;2,16007803;266,695365708321;874,984823630489;2,707031;75,981445;6464;8,75;3443D5;VLG7887;1014,0;;;;;;-113,730469;142,0;0,216;-800,0;-672;296;142,78;245,5884;No alert, no SPI, aircraft airbone;21,14155845372902;11,804074318119705
CAT048;20;129;00:38:51:805;41,31051501;2,15679084;251,455864524469;824,986458566458;2,546875;76,607666;6464;8,25;3443D5;VLG7887;1014,0;;;;;;-113,730469;141,0;0,216;-704,0;-672;296;141,9;245,4181;No alert, no SPI, aircraft airbone;20,99327685707083;11,737621277908376
CAT048;20;129;00:38:55:805;41,30944461;2,15366588;236,216312327422;774,9879261363;2,394531;77,321777;6464;7,75;3443D5;VLG7887;1014,0;;;;;;-114,082031;140,0;0,216;-608,0;-640;296;141,46;245,7861;No alert, no SPI, aircraft airbone;20,85231803671353;11,672682408924919
CAT048;20;129;00:38:59:813;41,30838476;2,15061688;220,976724883541;724,989278066918;2,246094;78,134766;6464;7,25;3443D5;VLG7887;1014,0;0,352;-114,434;142,0;0,062;144,0;-113,730469;139,0;0,212;-704,0;-640;296;141,46;245,7861;No alert, no SPI, aircraft airbone;20,71478600060951;11,608399295010758
CAT048;20;129;00:39:03:813;41,30731396;2,14737857;213,357137943618;699,99063245094;2,089844;79,035645;6464;7,0;3443D5;VLG7887;1014,0;;;;;;-114,433594;139,0;0,212;-704,0;-704;296;141,46;245,7861;No alert, no SPI, aircraft airbone;20,568692692626588;11,543419741103571
CAT048;20;129;00:39:07:820;41,30623627;2,14422068;198,117514274083;649,991865530983;1,9375;80,112305;6464;6,5;3443D5;VLG7887;1014,0;;;;;;-114,785156;140,0;0,212;-768,0;-704;296;141,46;245,7861;No alert, no SPI, aircraft airbone;20,426233245984335;11,478051264322259
CAT048;20;129;00:39:11:828;41,30516875;2,14104292;182,877867374569;599,993022397182;1,785156;81,348267;6464;6,0;3443D5;VLG7887;1014,0;;;;;;-113,90625;139,0;0,212;-672,0;-672;296;141,46;245,7861;No alert, no SPI, aircraft airbone;20,282867463588897;11,413293221504
CAT048;20;129;00:39:15:836;41,30409378;2,13793169;167,638187700883;549,994071736564;1,636719;82,842407;6464;5,5;3443D5;VLG7887;1014,0;-0,527;-114,258;142,0;-0,031;146,0;-114,257812;141,0;0,212;-672,0;-672;296;141,46;245,7861;No alert, no SPI, aircraft airbone;20,14250779642044;11,348109006764695
CAT048;20;129;00:39:19:852;41,30299026;2,13462075;152,398501653224;499,995100163964;1,480469;84,666138;6464;5,0;3443D5;VLG7887;1014,0;;;;;;-114,082031;140,0;0,216;-672,0;-672;296;141,9;245,4181;No alert, no SPI, aircraft airbone;19,993121089807214;11,281171981682123
CAT048;20;129;00:39:23:875;41,30189227;2,13135512;137,158783641644;449,996023722851;1,328125;86,907349;6464;4,5;3443D5;VLG7887;1014,0;;;;;;-114,082031;138,0;0,212;-736,0;-736;296;142,78;245,5884;No alert, no SPI, aircraft airbone;19,845776685624998;11,214582568347817
CAT048;20;129;00:39:27:898;41,30079767;2,12820599;121,919029606506;399,99682909421;1,183594;89,714355;6464;4,0;3443D5;VLG7887;1014,0;;;;;;-113,90625;140,0;0,212;-768,0;-736;296;142,78;245,5884;No alert, no SPI, aircraft airbone;19,703694762664657;11,148228271407712
CAT048;20;129;00:39:31:930;41,2996981;2,12497633;106,679255531169;349,997568716882;1,039062;93,317871;6464;3,5;3443D5;VLG7887;1014,0;0,176;-114,258;144,0;-0,125;144,0;-113,730469;139,0;0,212;-864,0;-736;296;142,78;245,5884;No alert, no SPI, aircraft airbone;19,55796772998596;11,08156303893954
CAT048;20;129;00:39:35:977;41,29859141;2,12179903;91,4394518295303;299,998211140396;0,902344;98,063965;6464;3,0;3443D5;VLG7887;1014,0;;;;;;-114,082031;140,0;0,212;-800,0;-800;296;143,66;245,7532;No alert, no SPI, aircraft airbone;19,41460584090611;11,014487891577799
CAT048;20;129;00:39:40:047;41,29750125;2,11843672;76,1996309030801;249,998797052061;0,765625;104,523926;6464;2,5;3443D5;VLG7887;1014,0;;;;;;-113,730469;139,0;0,212;-768,0;-768;296;144,1;245,3906;No alert, no SPI, aircraft airbone;19,262867213687763;10,948368425592543
CAT048;20;129;00:39:44:141;41,29637167;2,11519018;60,9597768196836;199,999274181091;0,648438;113,615112;6464;2,0;3443D5;VLG7887;1014,0;;;;;;-113,027344;140,0;0,212;-768,0;-704;296;144,1;245,3906;No alert, no SPI, aircraft airbone;19,11637075508036;10,879916235141005
CAT048;20;129;00:39:48:273;41,29525703;2,1118633;45,719897900708;149,999669828559;0,550781;126,364746;6464;1,5;3443D5;VLG7887;1014,0;-0,527;-114,258;144,0;0,25;144,0;-112,5;140,0;0,212;-736,0;-704;296;143,66;245,7532;No alert, no SPI, aircraft airbone;18,96623144962526;10,81234798261921
CAT048;20;129;00:39:52:461;41,29415008;2,10846783;30,4799916520715;99,9999758117822;0,488281;143,580322;6464;1,0;3443D5;VLG7887;1014,0;;;;;;-113,554688;140,0;0,212;-704,0;-736;296;144,1;245,3906;No alert, no SPI, aircraft airbone;18,81298270578511;10,745231847017767
CAT048;20;129;00:39:56:672;41,29297284;2,10516382;15,2400560704991;50,0001855583363;0,484375;163,141479;6464;0,5;3443D5;VLG7887;1014,0;;;;;;-112,851562;141,0;0,212;-736,0;-704;296;144,76;245,9125;No alert, no SPI, aircraft airbone;18,663885257643436;10,673926099757214
CAT048;20;129;00:40:00:875;41,29184948;2,1017678;9,15974378585815e-05;0,0003005165380239;0,53125;181,417236;6464;0,0;3443D5;VLG7887;1014,0;;;;;;-113,90625;139,0;0,212;-960,0;-576;296;144,76;245,9125;No alert, no SPI, aircraft airbone;18,51060580343581;10,60583758109683
CAT048;20;129;00:40:05:016;41,2907004;2,09850718;9,93777066469193e-05;0,0003260423550754;0,621094;194,990845;6464;-0,5;3443D5;VLG7887;1014,0;-1,406;-114,785;142,0;-0,031;138,0;-114,433594;135,0;0,208;-832,0;-160;296;142,34;245,0555;No alert, no SPI, aircraft airbone;18,363452350086966;10,536241147479991
CAT048;20;129;00:40:09:117;41,28949316;2,09531493;8,29603523015976e-05;0,0002721796422451;0,738281;204,406128;6464;-0,5;3443D5;VLG7887;1014,0;;;;;;-114,257812;129,0;0,196;-128,0;-160;296;138,82;245,2808;No alert, no SPI, aircraft airbone;18,219402228501163;10,463176768646044
CAT048;20;129;00:40:13:180;41,288544;2,09233574;3,9529986679554e-05;0,0001296915614977;0,851562;211,096802;6464;-0,5;3443D5;VLG7887;1014,0;;;;;;-114,609375;115,0;0,176;160,0;-64;296;127,16;245,8521;No alert, no SPI, aircraft airbone;18,084912896479025;10,405638304572497
CAT048;20;129;00:40:17:227;41,28763213;2,08977008;-1,34510919451714e-05;-4,4130880497396e-05;0,960938;215,343018;6464;-0,25;3443D5;VLG7887;1014,0;;;;;;-115,839844;102,0;0,156;352,0;-64;296;109,12;245,0775;No alert, no SPI, aircraft airbone;17,969114168032387;10,350425707624325
CAT048;20;129;00:41:51:367;41,47875972;2,50813899;1820,98379672784;5974,35647965658;21,246094;59,655762;1000;59,75;4CA1B2;ABR420;1014,2;0,527;-126,914;278,0;0,062;274,0;-127,089844;246,0;0,412;-1376,0;-1312;64;278,74;233,1683;No alert, no SPI, aircraft airbone;36,78537782178801;21,943536062873473
